日期,名稱,開盤價,最高價,最低價,收盤價,成交量,前一天收盤價,Price_Change,Percentage_Change,前一天成交量,Volume_Change,Volume_Percentage_Change
2025/01/07,上證指數,3203.306884765625,3230.85302734375,3190.4609375,3229.64404296875,409700.0,3206.923095703125,22.720947265625,0.71,431000.0,-21300.0,-4.94
2025/01/08,上證指數,3218.85791015625,3246.291015625,3175.72509765625,3230.16796875,472900.0,3229.64404296875,0.52392578125,0.02,409700.0,63200.0,15.43
2025/01/09,上證指數,3220.720947265625,3228.972900390625,3205.909912109375,3211.39306640625,382900.0,3230.16796875,-18.77490234375,-0.58,472900.0,-90000.0,-19.03
2025/01/10,上證指數,3211.70703125,3220.10693359375,3168.52392578125,3168.52392578125,403700.0,3211.39306640625,-42.869140625,-1.33,382900.0,20800.0,5.43
2025/01/13,上證指數,3148.825927734375,3172.699951171875,3140.97802734375,3160.7548828125,372700.0,3168.52392578125,-7.76904296875,-0.25,403700.0,-31000.0,-7.68
2025/01/14,上證指數,3165.160888671875,3245.219970703125,3159.431884765625,3240.93994140625,469200.0,3160.7548828125,80.18505859375,2.54,372700.0,96500.0,25.89
2025/01/15,上證指數,3234.715087890625,3245.904052734375,3222.236083984375,3227.116943359375,404700.0,3240.93994140625,-13.822998046875,-0.43,469200.0,-64500.0,-13.75
2025/01/16,上證指數,3239.02587890625,3265.281982421875,3217.096923828125,3236.031982421875,430700.0,3227.116943359375,8.9150390625,0.28,404700.0,26000.0,6.42
2025/01/17,上證指數,3226.761962890625,3256.507080078125,3219.77294921875,3241.821044921875,383600.0,3236.031982421875,5.7890625,0.18,430700.0,-47100.0,-10.94
2025/01/20,上證指數,3256.14892578125,3268.262939453125,3238.12109375,3244.3779296875,403300.0,3241.821044921875,2.556884765625,0.08,383600.0,19700.0,5.14
2025/01/21,上證指數,3256.8330078125,3258.610107421875,3229.069091796875,3242.623046875,384600.0,3244.3779296875,-1.7548828125,-0.05,403300.0,-18700.0,-4.64
2025/01/22,上證指數,3235.492919921875,3235.5009765625,3203.3798828125,3213.6240234375,364800.0,3242.623046875,-28.9990234375,-0.89,384600.0,-19800.0,-5.15
2025/01/23,上證指數,3237.59912109375,3273.52001953125,3229.572021484375,3230.1640625,458200.0,3213.6240234375,16.5400390625,0.51,364800.0,93400.0,25.6
2025/01/24,上證指數,3222.87744140625,3260.01123046875,3221.712158203125,3252.62646484375,1210597636.0,3230.1640625,22.46240234375,0.7,458200.0,1210139436.0,264107.25
